provider_id,provider_id_check,npi,npi_check,first_name,first_name_check,last_name,last_name_check,credential,credential_check,full_name,full_name_check,primary_specialty,primary_specialty_check,practice_address_line1,practice_address_line1_check,practice_address_line2,practice_address_line2_check,practice_city,practice_city_check,practice_state,practice_state_check,practice_zip,practice_zip_check,practice_phone,practice_phone_check,mailing_address_line1,mailing_address_line1_check,mailing_address_line2,mailing_address_line2_check,mailing_city,mailing_city_check,mailing_state,mailing_state_check,mailing_zip,mailing_zip_check,license_number,license_number_check,license_state,license_state_check,license_expiration,license_expiration_check,accepting_new_patients,accepting_new_patients_check,board_certified,board_certified_check,years_in_practice,years_in_practice_check,medical_school,medical_school_check,residency_program,residency_program_check,last_updated,last_updated_check,taxonomy_code,taxonomy_code_check
PR_00397,not_found,7320331924,correct,Christopher,correct,Moore,correct,DO,correct,"Christopher Moore, DO",not_found,Urology,Y,1677 Madison Ave,correct,,1677 Madison Ave,Albany,correct,NY,correct,14202,14202-1548,646- 368-8790,correct,1677 Madison Ave,correct,,1677 Madison Ave,Albany,1677 Madison Ave,NY,1677 Madison Ave,14202,1677 Madison Ave,060NY703618,correct,NY,correct,2024-07-21,EXPIRED:2024-07-21,Yes,2024-01-05,False,correct,5,1677 Madison Ave,Harvard Medical School,correct,Mayo Clinic,not_found,2024-12-15,2025-05-19,259014061X,207U00000X
PR_00398,not_found,8581932424,correct,Linda,correct,Patel,correct,MD PhD,correct,"Linda Patel, MD PhD",not_found,Anesthesiology,Y,1922 Park Ave,correct,,1922 Park Ave,Albany,correct,NY,correct,11202,correct,(213) 773-8235,correct,1922 Park Ave,correct,,1922 Park Ave,Albany,1922 Park Ave,NY,1922 Park Ave,11202,1922 Park Ave,060NY597526,correct,NY,correct,2024-12-28,EXPIRED:2024-12-28,No,2023-01-03,False,correct,8,1922 Park Ave,Yale School of Medicine,correct,UCSF Medical Center,not_found,2024-10-04,2025-03-16,246731994X,207L00000X
PR_00399,not_found,2037583096,correct,William,correct,Johnson,correct,MD PhD,correct,"William Johnson, MD PhD",not_found,Pathology,Y,5669 Rodeo Dr,correct,,5669 Rodeo Dr,San Jose,correct,CA,correct,95001,correct,(347) 536-2541,correct,5669 Rodeo Dr,correct,,5669 Rodeo Dr,San Jose,5669 Rodeo Dr,CA,5669 Rodeo Dr,95001,5669 Rodeo Dr,A35032,correct,CA,correct,2025-02-22,EXPIRED:2025-02-22,No,2024-07-07,False,not_found,33,5669 Rodeo Dr,Harvard Medical School,correct,NewYork-Presbyterian Hospital,correct,2025-08-16,2025-03-07,286868145X,207ZP0000X
PR_00400,not_found,2781050921,correct,Thomas,correct,Patel,correct,DO PhD,correct,"Thomas Patel, DO PhD",not_found,Nephrology,Y,4146 Lexington Ave,4146 Lexington Avenue,,4146 Lexington Avenue,New York,correct,NY,correct,142**,correct,(818) 953-3898,correct,4146 Lexington Ave,4146 Lexington Avenue,,4146 Lexington Avenue,New York,4146 Lexington Avenue,NY,4146 Lexington Avenue,14202,4146 Lexington Avenue,060NY593679,correct,NY,correct,2025-07-19,EXPIRED:2025-07-19,Yes,2025-04-06,True,correct,27,4146 Lexington Avenue,Stanford University School of Medicine,correct,Massachusetts General Hospital,not_found,2025-01-18,2024-11-04,285560869X,207RN0300X
PR_00401,not_found,9580660138,correct,Ahmed,correct,Brown,correct,MD PhD,correct,"Ahmed Brown, MD PhD",not_found,Orthopedic Surgery,Y,8915 Lexington Ave,correct,,8915 Lexington Ave,Bronx,correct,NY,correct,14202,correct,323- 351-5368,correct,8915 Lexington Ave,correct,,8915 Lexington Ave,Bronx,8915 Lexington Ave,NY,8915 Lexington Ave,14202,8915 Lexington Ave,060NY804633,correct,NY,correct,2024-10-10,EXPIRED:2024-10-10,Yes,2024-06-06,True,correct,29,8915 Lexington Ave,Harvard Medical School,correct,NewYork-Presbyterian Hospital,not_found,2024-10-26,2025-03-30,226666834X,207X00000X
PR_00402,not_found,7111212592,correct,Ahmed,correct,Kumar,correct,DO PhD,correct,"Ahmed Kumar, DO PhD",not_found,Otolaryngology,Y,53 Lexington Ave,correct,,53 Lexington Ave,Buffalo,correct,NY,correct,14201,correct,(626) 220-3774,correct,53 Lexington Ave,correct,,53 Lexington Ave,Buffalo,53 Lexington Ave,NY,53 Lexington Ave,14201,53 Lexington Ave,060NY695772,correct,NY,correct,2023-06-26,EXPIRED:2023-06-26,Yes,2022-10-23,True,correct,24,53 Lexington Ave,UCSF School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-04-29,2025-02-18,241309843X,207Y00000X
PR_00403,not_found,3244741755,correct,Wei,correct,Gonzalez,correct,DO,correct,"Wei Gonzalez, DO",not_found,Emergency Medicine,Y,6215 Central Park West,correct,Suite 678,6215 Central Park West,Buffalo,correct,NY,correct,10003,correct,(424) 572-6715,correct,6215 Central Park West,correct,Suite 678,6215 Central Park West,Buffalo,6215 Central Park West,NY,6215 Central Park West,10003,6215 Central Park West,060NY336936,correct,NY,correct,2024-01-21,EXPIRED:2024-01-21,Unknown,2022-09-04,False,correct,11,6215 Central Park West,Harvard Medical School,correct,UCSF Medical Center,not_found,2025-06-15,2025-05-06,272202263X,207P00000X
PR_00404,not_found,3437401827,correct,Sarah,correct,Wilson,correct,DO PhD,correct,"Sarah Wilson, DO PhD",not_found,Endocrinology,Y,4730 Park Ave,correct,,4730 Park Ave,Rochester,correct,NY,correct,14201,correct,(310) 343-8655,correct,4730 Park Ave,correct,,4730 Park Ave,Rochester,4730 Park Ave,NY,4730 Park Ave,14201,4730 Park Ave,060NY382014,correct,NY,correct,2023-07-05,EXPIRED:2023-07-05,Unknown,2022-11-16,False,correct,24,4730 Park Ave,University of Michigan Medical School,correct,UCSF Medical Center,not_found,2024-09-30,2025-02-16,278972473X,207RE0101X
PR_00405,not_found,4278207973,correct,Mohammed,correct,Williams,correct,MD PhD,correct,"Mohammed Williams, MD PhD",not_found,Pathology,Y,5880 Main St,correct,,5880 Main St,San Francisco,correct,CA,correct,92001,correct,(424) 789-8126,correct,5880 Main St,correct,,5880 Main St,San Francisco,5880 Main St,CA,5880 Main St,92001,5880 Main St,A23134,correct,CA,correct,2024-01-19,EXPIRED:2024-01-19,Unknown,2023-06-18,False,not_found,31,5880 Main St,University of Pennsylvania Perelman School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-02-23,2025-08-31,280657059X,207ZP0000X
PR_00406,not_found,0282498398,correct,Mary,correct,Patel,correct,DO PhD,correct,"Mary Patel, DO PhD",not_found,Neurology,Y,3839 York Ave,correct,,3839 York Ave,Brooklyn,correct,NY,correct,11202,correct,(646) 333-6458,correct,3839 York Ave,correct,,3839 York Ave,Brooklyn,3839 York Ave,NY,3839 York Ave,11202,3839 York Ave,060NY705540,correct,NY,correct,2025-03-31,EXPIRED:2025-03-31,Yes,2024-04-30,True,correct,20,3839 York Ave,Johns Hopkins School of Medicine,correct,UCLA Medical Center,not_found,2025-01-11,2024-12-22,253149397X,207T00000X
PR_00407,not_found,2850725171,correct,William,correct,Robinson,correct,MD,correct,"William Robinson, MD",not_found,Psychiatry,Y,3284 Sunset Blvd,correct,Suite 341,3284 Sunset Blvd,Fresno,correct,CA,correct,900**,correct,(323) 903-7456,correct,3284 Sunset Blvd,correct,Suite 341,3284 Sunset Blvd,Fresno,3284 Sunset Blvd,CA,3284 Sunset Blvd,90005,3284 Sunset Blvd,A67219,correct,CA,correct,2023-07-04,EXPIRED:2023-07-04,Unknown,2023-05-07,True,Psychiatry,31,3284 Sunset Blvd,UCLA David Geffen School of Medicine,correct,Mount Sinai Hospital,correct,2024-09-06,2025-07-15,232580280X,207P00000X
PR_00408,not_found,1579039230,correct,Carlos,correct,Miller,correct,DO PhD,correct,"Carlos Miller, DO PhD",not_found,Ophthalmology,Y,2188 Second Ave,correct,,2188 Second Ave,Rochester,correct,NY,correct,10005,correct,(929) 570-6568,correct,2188 Second Ave,correct,,2188 Second Ave,Rochester,2188 Second Ave,NY,2188 Second Ave,10005,2188 Second Ave,060NY545217,correct,NY,correct,2025-03-17,EXPIRED:2025-03-17,Unknown,2023-10-22,True,correct,40,2188 Second Ave,University of Michigan Medical School,correct,UCSF Medical Center,not_found,2025-07-25,2024-11-11,286647914X,207W00000X
PR_00409,not_found,4670462267,correct,Joseph,correct,Rodriguez,correct,DO PhD,correct,"Joseph Rodriguez, DO PhD",not_found,Anesthesiology,Y,3461 Lexington Ave,correct,,3461 Lexington Ave,Yonkers,correct,NY,correct,10002,correct,6267292743,correct,3461 Lexington Ave,correct,,3461 Lexington Ave,Yonkers,3461 Lexington Ave,NY,3461 Lexington Ave,10002,3461 Lexington Ave,060NY546390,correct,NY,correct,2023-11-05,EXPIRED:2023-11-05,No,2022-05-17,True,correct,23,3461 Lexington Ave,Stanford University School of Medicine,correct,UCSF Medical Center,not_found,2025-08-27,2025-07-08,221593455X,207L00000X
PR_00410,not_found,7857585125,correct,Mary,correct,Rodriguez,correct,DO PhD,correct,"Mary Rodriguez, DO PhD",not_found,Urology,Y,190 Santa Monica Blvd,correct,,190 Santa Monica Blvd,Oakland,correct,CA,correct,92001,correct,(213) 744-7282,correct,190 Santa Monica Blvd,correct,,190 Santa Monica Blvd,Oakland,190 Santa Monica Blvd,CA,190 Santa Monica Blvd,92001,190 Santa Monica Blvd,A43901,correct,CA,correct,2023-08-26,EXPIRED:2023-08-26,Unknown,2022-12-28,True,Urology,10,190 Santa Monica Blvd,Harvard Medical School,correct,UCLA Medical Center,correct,2024-09-05,2025-04-10,279208997X,207U00000X
PR_00411,not_found,6540842458,correct,Thomas,correct,Gonzalez,correct,DO PhD,correct,"Thomas Gonzalez, DO PhD",not_found,Emergency Medicine,Y,7615 Lexington Ave,correct,,7615 Lexington Ave,New York,correct,NY,correct,10002,correct,(213) 217-8319,correct,7615 Lexington Ave,correct,,7615 Lexington Ave,New York,7615 Lexington Ave,NY,7615 Lexington Ave,10002,7615 Lexington Ave,060NY152505,correct,NY,correct,2025-01-26,EXPIRED:2025-01-26,No,2024-06-27,False,correct,3,7615 Lexington Ave,University of Michigan Medical School,correct,Johns Hopkins Hospital,not_found,2025-03-04,2025-08-07,298234534X,207P00000X
PR_00412,not_found,7938970153,correct,Michael,correct,Sharma,correct,DO PhD,correct,"Michael Sharma, DO PhD",not_found,Pathology,Y,1378 York Ave,correct,,1378 York Ave,Brooklyn,correct,NY,correct,10003,correct,(929) 239-3404,correct,1378 York Ave,correct,,1378 York Ave,Brooklyn,1378 York Ave,NY,1378 York Ave,10003,1378 York Ave,060NY552041,correct,NY,correct,2024-07-16,EXPIRED:2024-07-16,Unknown,2024-03-24,True,correct,25,1378 York Ave,Yale School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-03-14,2025-03-01,285461939X,207ZP0000X
PR_00413,not_found,4498830598,correct,Maria,correct,Martin,correct,DO PhD,correct,"Maria Martin, DO PhD",not_found,Otolaryngology,Y,3014 Central Park West,correct,,3014 Central Park West,Buffalo,correct,NY,correct,10002,correct,(310) 420-8158,correct,3014 Central Park West,correct,,3014 Central Park West,Buffalo,3014 Central Park West,NY,3014 Central Park West,10002,3014 Central Park West,060NY222080,correct,NY,correct,2024-01-28,EXPIRED:2024-01-28,No,2024-01-15,True,correct,18,3014 Central Park West,Yale School of Medicine,correct,Massachusetts General Hospital,not_found,2024-10-28,2024-11-25,253508666X,207Y00000X
PR_00414,not_found,3305319499,correct,Fatima,correct,Lopez,correct,MD PhD,correct,"Fatima Lopez, MD PhD",not_found,Cardiology,Y,6672 Park Ave,correct,,6672 Park Ave,NEW YORK,correct,NY,correct,11202,correct,(310) 802-7893,correct,6672 Park Ave,correct,,6672 Park Ave,New York,6672 Park Ave,NY,6672 Park Ave,11202,6672 Park Ave,060NY584904,correct,NY,correct,2024-10-13,EXPIRED:2024-10-13,Unknown,2022-12-31,False,correct,35,6672 Park Ave,UCLA David Geffen School of Medicine,correct,Mount Sinai Hospital,not_found,2024-11-21,2025-06-22,201686744X,207RC0000X
PR_00415,not_found,8513854458,correct,Mary,correct,Perez,correct,MD PhD,correct,"Mary Perez, MD PhD",not_found,Nephrology,Y,7281 Madison Ave,correct,Suite 814,7281 Madison Ave,Syracuse,correct,NY,correct,11203,correct,(310) 890-8657,correct,6391 Lexington Ave,7281 Madison Ave,,7281 Madison Ave,Yonkers,7281 Madison Ave,NY,7281 Madison Ave,10001,7281 Madison Ave,060NY699065,correct,NY,correct,2023-06-10,EXPIRED:2023-06-10,Yes,2021-10-08,True,correct,40,7281 Madison Ave,University of Michigan Medical School,correct,Mayo Clinic,not_found,2024-10-18,2025-02-19,247194493X,207RN0300X
PR_00416,not_found,6331942264,correct,Sarah,correct,Ramirez,correct,DO PhD,correct,"Sarah Ramirez, DO PhD",not_found,Cardiology,Y,384 Melrose Ave,correct,,384 Melrose Ave,Santa Ana,correct,CA,correct,90004,correct,(323) 618-6767,correct,384 Melrose Ave,correct,,384 Melrose Ave,Santa Ana,384 Melrose Ave,CA,384 Melrose Ave,90004,384 Melrose Ave,A59601,correct,CA,correct,2023-09-10,EXPIRED:2023-09-10,Yes,2023-05-19,False,not_found,39,384 Melrose Ave,Columbia University Vagelos College of Physicians and Surgeons,correct,UCLA Medical Center,correct,2025-03-01,2025-05-07,284594167X,207RC0000X
PR_00417,not_found,0857216968,correct,James,correct,Lee,correct,DO PhD,correct,"James Lee, DO PhD",not_found,Anesthesiology,Y,6619 First Ave,correct,,6619 First Ave,Syracuse,correct,NY,correct,10005,correct,2136204094,correct,6619 First Ave,correct,,6619 First Ave,Syracuse,6619 First Ave,NY,6619 First Ave,10005,6619 First Ave,060NY286255,correct,NY,correct,2025-03-30,EXPIRED:2025-03-30,Unknown,2023-05-04,True,correct,40,6619 First Ave,University of Pennsylvania Perelman School of Medicine,correct,Mayo Clinic,not_found,2024-10-25,2025-05-08,283204293X,207L00000X
PR_00418,not_found,9688327535,correct,Susan,correct,Garcia,correct,DO PhD,correct,"Susan Garcia, DO PhD",not_found,Family Medicine,Y,5326 Pico Blvd,correct,,5326 Pico Blvd,San Jose,correct,CA,correct,90003,correct,(646) 683-4273,correct,5326 Pico Blvd,correct,,5326 Pico Blvd,San Jose,5326 Pico Blvd,CA,5326 Pico Blvd,90003,5326 Pico Blvd,A21923,correct,CA,correct,2025-01-28,EXPIRED:2025-01-28,No,2024-03-30,True,Family Medicine,19,5326 Pico Blvd,Stanford University School of Medicine,correct,Massachusetts General Hospital,correct,2025-05-20,2025-08-13,277524461X,207Q00000X
PR_00419,not_found,6876164811,correct,Elizabeth,correct,Robinson,correct,DO,correct,"Elizabeth Robinson, DO",not_found,Internal Medicine,Y,7269 Hollywood Blvd,correct,,7269 Hollywood Blvd,San Francisco,correct,CA,correct,93001,correct,(818) 995-9751,correct,9897 Beverly Dr,7269 Hollywood Blvd,,7269 Hollywood Blvd,San Francisco,7269 Hollywood Blvd,CA,7269 Hollywood Blvd,90004,7269 Hollywood Blvd,A19154,correct,CA,correct,2023-01-15,EXPIRED:2023-01-15,Unknown,2022-07-15,True,Internal Medicine,29,7269 Hollywood Blvd,UCSF School of Medicine,correct,Massachusetts General Hospital,correct,2025-04-06,2025-07-07,253471904X,207R00000X
PR_00420,not_found,3734151776,correct,Wei,correct,Williams,correct,MD PhD,correct,"Wei Williams, MD PhD",not_found,Dermatology,Y,8382 Columbus Ave,4301 Amsterdam Ave,,4301 Amsterdam Ave,Syracuse,Brooklyn,NY,correct,11202,10003,(917) 975-5259,correct,4301 Amsterdam Ave,correct,,4301 Amsterdam Ave,Brooklyn,4301 Amsterdam Ave,NY,4301 Amsterdam Ave,10003,4301 Amsterdam Ave,060NY788428,correct,NY,correct,2024-11-26,EXPIRED:2024-11-26,No,2023-12-08,False,correct,29,8382 Columbus Ave,NYU Grossman School of Medicine,correct,Mount Sinai Hospital,not_found,2024-09-09,2025-06-01,234617672X,207N00000X
PR_00421,not_found,9477422298,correct,Sarah,correct,Moore,correct,MD,correct,"Sarah Moore, MD",not_found,Gastroenterology,Y,2426 Ventura Blvd,correct,Suite 479,2426 Ventura Blvd,FRESNO,correct,CA,correct,90001,correct,347- 593-5215,correct,2426 Ventura Blvd,correct,Suite 479,2426 Ventura Blvd,Fresno,2426 Ventura Blvd,CA,2426 Ventura Blvd,90001,2426 Ventura Blvd,A48170,correct,CA,correct,2024-09-20,EXPIRED:2024-09-20,Unknown,2024-04-22,True,Gastroenterology,2,2426 Ventura Blvd,University of Pennsylvania Perelman School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-06-19,2025-06-15,278414664X,207RG0100X
PR_00422,not_found,8585672875,correct,John,correct,Taylor,correct,MD PhD,correct,"John Taylor, MD PhD",not_found,Otolaryngology,Y,8468 Rodeo Dr,correct,,8468 Rodeo Dr,Santa Ana,correct,CA,correct,95001,correct,(646) 695-7223,correct,8468 Rodeo Dr,correct,,8468 Rodeo Dr,Santa Ana,8468 Rodeo Dr,CA,8468 Rodeo Dr,95001,8468 Rodeo Dr,A94390,correct,CA,correct,2023-11-16,EXPIRED:2023-11-16,Yes,2023-11-07,True,Otolaryngology,22,8468 Rodeo Dr,University of Pennsylvania Perelman School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-05-20,2025-08-25,230106377X,207Y00000X
PR_00423,not_found,5061581488,correct,Robert,correct,Moore,correct,MD,correct,"Robert Moore, MD",not_found,Neurology,Y,5841 Santa Monica Blvd,correct,,5841 Santa Monica Blvd,Santa Ana,correct,CA,correct,95001,correct,(323) 959-9810,correct,5841 Santa Monica Blvd,correct,,5841 Santa Monica Blvd,Santa Ana,5841 Santa Monica Blvd,CA,5841 Santa Monica Blvd,95001,5841 Santa Monica Blvd,A78697,correct,CA,correct,2024-04-12,EXPIRED:2024-04-12,Yes,2024-01-31,True,Neurology,29,5841 Santa Monica Blvd,University of Michigan Medical School,correct,Cleveland Clinic,correct,2025-04-30,2025-03-21,234369411X,207T00000X
PR_00424,not_found,3997718052,correct,Ana,correct,Lopez,correct,DO,correct,"Ana Lopez, DO",not_found,Psychiatry,Y,7473 Madison Ave,correct,Suite 384,7473 Madison Ave,New York,correct,NY,correct,14202,correct,(626) 274-4218,correct,3114 Central Park West,7473 Madison Ave,,7473 Madison Ave,Brooklyn,7473 Madison Ave,NY,7473 Madison Ave,10003,7473 Madison Ave,060NY163821,correct,NY,correct,2024-03-01,EXPIRED:2024-03-01,No,2023-12-20,True,correct,29,7473 Madison Ave,Stanford University School of Medicine,correct,Mount Sinai Hospital,not_found,2025-05-24,2025-04-24,213405117X,207P00000X
PR_00425,not_found,9970469474,correct,Jessica,correct,Zhang,correct,DO,correct,"Jessica Zhang, DO",not_found,Neurology,Y,4915 Amsterdam Ave,correct,,4915 Amsterdam Ave,New York,correct,NY,correct,14202,correct,626- 380-6384,correct,4915 Amsterdam Ave,correct,,4915 Amsterdam Ave,New York,4915 Amsterdam Ave,NY,4915 Amsterdam Ave,14202,4915 Amsterdam Ave,060NY854955,correct,NY,correct,2025-06-25,EXPIRED:2025-06-25,Unknown,2023-11-15,False,correct,33,4915 Amsterdam Ave,Columbia University Vagelos College of Physicians and Surgeons,correct,NewYork-Presbyterian Hospital,not_found,2025-04-20,2025-08-09,271429336X,207T00000X
PR_00426,not_found,8772216417,correct,Joseph,correct,Perez,correct,MD PhD,correct,"Joseph Perez, MD PhD",not_found,Radiology,Y,8243 Melrose Ave,correct,,8243 Melrose Ave,Santa Ana,correct,CA,correct,90002,correct,(310) 550-9824,correct,8243 Melrose Ave,correct,,8243 Melrose Ave,Santa Ana,8243 Melrose Ave,CA,8243 Melrose Ave,90002,8243 Melrose Ave,A73908,correct,CA,correct,2023-01-14,EXPIRED:2023-01-14,Yes,2022-05-21,True,Radiology,7,8243 Melrose Ave,University of Pennsylvania Perelman School of Medicine,correct,Cleveland Clinic,correct,2025-03-29,2025-07-06,267347727X,207R00000X
PR_00427,not_found,2925879647,correct,Charles,correct,Lee,correct,DO PhD,correct,"Charles Lee, DO PhD",not_found,Orthopedic Surgery,Y,4917 Amsterdam Ave,correct,,4917 Amsterdam Ave,Bronx,correct,NY,correct,14202,correct,(917) 469-8732,correct,4917 Amsterdam Ave,correct,,4917 Amsterdam Ave,Bronx,4917 Amsterdam Ave,NY,4917 Amsterdam Ave,14202,4917 Amsterdam Ave,060NY301225,correct,NY,correct,2025-03-22,EXPIRED:2025-03-22,No,2024-07-29,False,correct,10,4917 Amsterdam Ave,Columbia University Vagelos College of Physicians and Surgeons,correct,UCLA Medical Center,not_found,2025-03-05,2024-11-03,242325110X,207X00000X
PR_00428,not_found,4033445055,correct,Elizabeth,correct,Martin,correct,DO PhD,correct,"Elizabeth Martin, DO PhD",not_found,Pulmonology,Y,6835 Broadway,correct,,6835 Broadway,Yonkers,correct,NY,correct,10001,correct,(213) 591-6336,correct,6835 Broadway,correct,,6835 Broadway,Yonkers,6835 Broadway,NY,6835 Broadway,10001,6835 Broadway,060NY944492,correct,NY,correct,2023-10-14,EXPIRED:2023-10-14,Unknown,2023-09-17,True,correct,14,6835 Broadway,University of Michigan Medical School,correct,Mount Sinai Hospital,not_found,2025-04-15,2025-03-11,214339094X,207RP1001X
PR_00429,not_found,4996010548,correct,David,correct,Thomas,correct,DO,correct,"David Thomas, DO",not_found,Psychiatry,Y,7860 Central Park West,correct,,7860 Central Park West,Syracuse,correct,NY,correct,10001,correct,323  578.8178,correct,7860 Central Park West,correct,,7860 Central Park West,Syracuse,7860 Central Park West,NY,7860 Central Park West,10001,7860 Central Park West,060NY840807,correct,NY,correct,2025-09-24,correct,No,2025-03-09,True,correct,31,7860 Central Park West,Johns Hopkins School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-03-20,2024-12-31,298307643X,207P00000X
PR_00430,not_found,8402155735,correct,Linda,correct,Martinez,correct,DO,correct,"Linda Martinez, DO",not_found,Ophthalmology,Y,9406 Park Ave,correct,,9406 Park Ave,Albany,correct,NY,correct,10002,correct,(646) 528-8673,correct,9406 Park Ave,correct,,9406 Park Ave,Albany,9406 Park Ave,NY,9406 Park Ave,10002,9406 Park Ave,060NY673136,correct,NY,correct,2024-06-17,EXPIRED:2024-06-17,Yes,2023-01-17,False,correct,24,9406 Park Ave,NYU Grossman School of Medicine,correct,Cleveland Clinic,not_found,2024-09-21,2025-03-18,294497375X,207W00000X
PR_00431,not_found,0960858749,correct,Thomas,correct,Taylor,correct,MD,correct,"Thomas Taylor, MD",not_found,Pathology,Y,6731 Second Ave,correct,,6731 Second Ave,Yonkers,correct,NY,correct,11203,correct,(424) 541-2099,correct,6731 Second Ave,correct,,6731 Second Ave,Yonkers,6731 Second Ave,NY,6731 Second Ave,11203,6731 Second Ave,060NY163214,correct,NY,correct,2025-11-15,correct,Unknown,2024-12-05,True,correct,37,6731 Second Ave,Stanford University School of Medicine,correct,Johns Hopkins Hospital,not_found,2024-12-04,2025-01-26,221236454X,207ZP0000X
PR_00432,not_found,2512957862,correct,Ana,correct,Kumar,correct,MD,correct,"Ana Kumar, MD",not_found,Pulmonology,Y,7676 Amsterdam Ave,correct,,7676 Amsterdam Ave,Bronx,correct,NY,correct,10002,correct,(212) 611-5813,correct,7676 Amsterdam Ave,correct,,7676 Amsterdam Ave,Bronx,7676 Amsterdam Ave,NY,7676 Amsterdam Ave,10002,7676 Amsterdam Ave,060NY390313,correct,NY,correct,2025-08-11,EXPIRED:2025-08-11,Yes,2025-07-05,False,correct,2,7676 Amsterdam Ave,Harvard Medical School,correct,Cleveland Clinic,not_found,2025-03-21,2025-03-24,257331055X,207RP1001X
PR_00433,not_found,2342108906,correct,Robert,correct,Taylor,correct,DO,correct,"Robert Taylor, DO",not_found,Neurology,Y,5352 York Ave,correct,,5352 York Ave,Syracuse,correct,NY,correct,10004,correct,646- 753-6710,correct,5352 York Ave,correct,,5352 York Ave,Syracuse,5352 York Ave,NY,5352 York Ave,10004,5352 York Ave,060NY471872,correct,NY,correct,2023-11-09,EXPIRED:2023-11-09,Yes,2023-06-29,False,correct,21,5352 York Ave,University of Pennsylvania Perelman School of Medicine,correct,Cleveland Clinic,not_found,2025-05-22,2025-05-31,240658510X,207T00000X
PR_00434,not_found,7360776334,correct,William,correct,Ramirez,correct,MD PhD,correct,"William Ramirez, MD PhD",not_found,Family Medicine,Y,3560 Third Ave,correct,,3560 Third Ave,New York,correct,NY,correct,10003,correct,(213) 804-3042,correct,3560 Third Ave,correct,,3560 Third Ave,New York,3560 Third Ave,NY,3560 Third Ave,10003,3560 Third Ave,060NY229090,correct,NY,correct,2025-02-07,EXPIRED:2025-02-07,Yes,2024-12-26,True,correct,33,3560 Third Avenue,University of Michigan Medical School,correct,Johns Hopkins Hospital,not_found,2025-06-11,2025-02-19,228137132X,207Q00000X
PR_00435,not_found,8170066610,correct,James,correct,Shah,correct,MD PhD,correct,"James Shah, MD PhD",not_found,Emergency Medicine,Y,5192 Rodeo Dr,correct,,5192 Rodeo Dr,San Jose,correct,CA,correct,900**,correct,(929) 569-6078,correct,5192 Rodeo Dr,correct,,5192 Rodeo Dr,San Jose,5192 Rodeo Dr,CA,5192 Rodeo Dr,90004,5192 Rodeo Dr,A57167,correct,CA,correct,2025-09-05,EXPIRED:2025-09-05,Yes,2024-10-28,False,not_found,20,5192 Rodeo Dr,University of Pennsylvania Perelman School of Medicine,correct,Johns Hopkins Hospital,correct,2024-10-04,2025-07-14,286380107X,207P00000X
PR_00436,not_found,9345962621,correct,Ana,correct,Harris,correct,DO PhD,correct,"Ana Harris, DO PhD",not_found,Pulmonology,Y,4501 Central Park West,correct,Suite 354,4501 Central Park West,Rochester,correct,NY,correct,10001,correct,(646) 731-3480,correct,152 Madison Ave,4501 Central Park West,Suite 581,4501 Central Park West,Albany,4501 Central Park West,NY,4501 Central Park West,10003,4501 Central Park West,060NY899316,correct,NY,correct,2023-03-21,EXPIRED:2023-03-21,Unknown,2022-02-10,True,correct,24,4501 Central Park West,Stanford University School of Medicine,correct,Mayo Clinic,not_found,2025-08-18,2025-04-22,266780754X,207RP1001X
PR_00437,not_found,6086982210,correct,Christopher,correct,Martin,correct,DO PhD,correct,"Christopher Martin, DO PhD",not_found,Dermatology,Y,4345 Pico Blvd,correct,,4345 Pico Blvd,Sacramento,correct,CA,correct,90001,correct,212  557.4648,correct,4345 Pico Blvd,correct,,4345 Pico Blvd,Sacramento,4345 Pico Blvd,CA,4345 Pico Blvd,90001,4345 Pico Blvd,A71669,correct,CA,correct,2023-03-12,EXPIRED:2023-03-12,Yes,2023-01-03,False,not_found,5,4345 Pico Blvd,Stanford University School of Medicine,correct,Mount Sinai Hospital,correct,2025-01-08,2025-07-08,255710670X,207N00000X
PR_00438,not_found,8591779321,correct,Li,correct,Sharma,correct,DO PhD,correct,"Li Sharma, DO PhD",not_found,Radiology,Y,9884 Columbus Ave,correct,,9884 Columbus Ave,New York,correct,NY,correct,10005,correct,(917) 727-3126,correct,9884 Columbus Ave,correct,,9884 Columbus Ave,New York,9884 Columbus Ave,NY,9884 Columbus Ave,10005,9884 Columbus Ave,060NY369338,correct,NY,correct,2023-09-20,EXPIRED:2023-09-20,Yes,2022-04-07,True,correct,6,9884 Columbus Ave,Stanford University School of Medicine,correct,UCSF Medical Center,not_found,2025-04-11,2025-03-04,282545856X,207R00000X
